releveID,Achimill,Achiptar,Agrocani,Agrotenu,Ajugrept,Alchvulg,Alopprat,Angesilv,Anthodor,Arrhelat,Avenpube,Betooffi,Betupend,Brizmed,Caluvulg,Cardprat,Careflav,Carehart,Carehirt,Carelepo,Carenigr,Carepale,Carepani,Carepilu,Carepuli,Carestel,Careumbr,Centjace,Ceravulg,Cirspalu,Cynocris,Dactglom,Dactmaja,Dantdecu,Desccesp,Dryodila,Epiladen,Epilpalu,Equiarve,EquiSylv,Festovin,Festprat,Festrubr,Galialbu,Galibore,Galipalu,Galiulig,Hierumbe,Holclana,Holcmoll,Hyporadi,Junceffu,Lathprat,Leonhisp,Lotucorn,Luzumult,Lychflos,Lysinumm,Lysivulg,Mentarve,Molicaer,Myosnemo,Nardstri,Pedisylv,Pimpmajo,Pinusylv,Planlanc,poa_prat,poa_triv,Poputrem,Poteerec,Prunvulg,Querrobu,Ranuacer,Ranuauri,Ranuflam,Ranunemo,Rumeacet,Saliauri,Sangoffi,Scirsylv,Scorhumi,Selicarv,Senerivu,Serrtinc,Stelgram,Succprat,Taraoffi,Trifdubi,Trifrepe,Urtidioi,Vaccmyrt,Valedioi,Verocham,Verooffi,Veroserp,Vicicrac
r2007p1,0,3,0.5,0,1,0,0,0,10,0,0,2,0,10,0,0.1,0,1,0,0,0.1,8,3,5,1,0,0,0,0,0.5,0,0,0,4,0,0,0,0,0,0,2,0,5,0,0.2,1,0.1,0,20,0,0,4,0.3,0,0,1,0.2,0,3,0,3,0,5,0,0,0,0.5,0,0,0,20,0.5,0,3,0.2,0.1,0,0,0,0.2,1,1,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0
r2007p2,0,0,3,1,0,0,0,3,0,0,0,10,0,1,0,1,0,1,0,0,0.5,5,1,2,0.2,0,8,0,0,2,0,0,0,0,0,0,0,0,0.2,0,2,0,1,0,0.5,0,0.5,0,0.5,0,0,3,0.2,0,0,0,3,0,4,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p3,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,25,0,0.1,0,0.5,0,0,0,5,0,0,0,0.1,0,8,0,0,2,0,0,0,0,0,0,1,0,9,0.1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5
r2007p4,0,0,15,4,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0.1,0,0,0,0,0,0,0,6,0,0,0,0,25,0,0,0,1.5,0,0,0,5,0,0,0,0.3,0,0,0,0,4,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
r2007p5,0,0.3,3,1,0,0,0,0.1,5,0,0.2,0,0,7,0,0.1,0,15,0,0,1,4,5,1,0.2,0,10,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,5,0,7,0,4,0,0,0,10,0,0,5,0.5,0,0,0,1.5,0,2,0,0.5,1,3,0,0,0,0,0,0.5,0,15,0,0,1,0,0,0.5,1,0,3,7,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0
r2007p6,0,0.5,2,2,0,0,0,0.5,8,0,0,0,0,3,0,0.3,0,3,0,0,0,5,2,1,0.3,0.2,15,0,0,0.1,1,0,0,0,0,0,0,0,0.5,0,1,0,10,0,5,0.2,0,0,5,0,0,0.5,15,0,0,1,1,0,0.5,0,30,0,5,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0.5,0,1,2,0.3,1,0,0,0,4,0,0,0,0,0,0.5,0,0,0,0
r2007p7,0,0.1,1,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,3,0,1,0,0,0,5,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p8,0,0,8,12,0,0,0,0.5,7,0,0,8,0,0,0,0,0,8,0,0.5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.1,0.2,0.5,0,0,0,12,0,0,0,0,0,8,0,0,2,0.4,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0.2,0,2,0,0,0,0,0,0,0.2,0,0,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p9,0,0,0.1,40,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,0,0,0.5,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0.1,0,8,0,0,5,2,0,0,1,0,0,0.1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p10,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
r2007p11,0,0.5,15,1,0,0,0,0,8,0,0,3,0,5,0,0,0,2,0,1,0.1,7,2,3,0,0,0,0,0.5,0.2,0,0,0,3,10,0,0,1,0.3,0,0,0,8,0,0.5,0,0.1,0,10,0,0,5,0.5,0,0,5,0.5,0,0.5,0,20,0,4,0,0,0,0,5,0,0,5,0,0,3,0,0,0,2,0,0,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p12,0,1,1,4,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,5,0,2,3,1,1,0,0,0,20,0,0,0.5,0,0,0,0,0,0,0,0,0.3,0,0,0,2,0,3,0,1,0,1,0,0,4,2,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,2,0,7,0,0.2,0,0,0,0,1,0,0,15,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p13,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,4,0,1,0,0,0,8,0,0,0,2,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
r2007p14,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.2,0,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.1,0.3,10,0,0,0,0.2,0,15,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p15,0,0.5,5,3,0,0.5,0,10,2,0,0,10,0,0,0,0,0,3,0,0,0,0.1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0,6,0,10,0,0,0,7,0,0,10,0,0,0,0,1,0,7,0,35,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,3,0,0,0,0,0,0,0,15,0,0,0
r2007p16,0,2,1,2,0,0,0,0.1,10,0,0,2,0,5,0,0.1,0,3,0,0,0.2,10,5,2,0.3,0,5,0,0.5,0.5,0,0,0,0.2,10,0,0,0.1,0,0,0.5,2,10,0,4,0.1,0.5,0,8,0,0,0.5,0,0,0,5,1,0,0.1,0,2,0,7,0,0,0,3,0,0,0,8,2,0,4,0,0,0,0.1,0,0,5,2,7,0,0,0,2,0,0,0,0,0,0,0.3,0,0,0
r2007p17,0,0,10,4,0,2,0,0.1,3,0,5,20,0,1,0,0,0,1,0,0,0.5,8,1,0.5,0,0,8,0.5,0.2,2,0,0,0,0,0,0,0,0,0,0,15,0,3,0,5,0,0.2,1,5,0,0,0.5,0.5,0,0,2,3,0,1,0,2,0,0,0,0,0,5,0,0.1,0,10,0,0,2,0,0,0,0.1,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
r2007p18,0,0,0,30,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0.5,0.2,0,0,0,0,15,0,0,0,0.3,0,15,0,0,0.5,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p19,0,0,20,0.1,0.2,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,20,0,3,0,0,0,0,0,0,8,0,0,0,0,2,0,7,0,0.5,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0
r2007p20,0,2,7,0.1,0,0,0,0,10,0,5,10,0,2,0,1,0,0,0,0,0.1,3,0.5,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,1,0,8,0,7,0,0.1,1,15,0,0,4,0.5,0,0,5,1,0,0,0,20,0.2,8,0,0,0,5,0,0,0,7,0.1,0,2,0,0,0.3,0.1,0,0.3,0,0.5,13,0,0,0,4,0,0,0,0,0,0,0.5,0,0,0
r2007p21,0.5,0,2,2,0,0,0,0.1,15,0,8,2,0,15,0.5,0,0,2,0,0,0,12,0.5,3,0,0,3,0,0.5,2,0,0,0,1,0,0,0,0,0,0,10,0.5,2,0,8,0,0,1,8,0,0,1,2,0,0,10,0.5,0,0,0,1,0.1,0,0,0,0,7,0.1,0,0,25,0.1,0,5,0,0,0.5,0.1,0,0,0,0.5,6,0,0.1,0,5,0,0.1,0.5,0,0,0,0,0.5,0,0
r2007p22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,5,0,7,0,0.1,0,15,0,0,3,0,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p23,0,0,8,0,0,0,0,0.1,0,0,0,8,0,0,0,0,0,2,0,0,1,0.5,1,0,0,0,0,0,0,0.1,0,0,0,0,45,0,0,0,0,0,0,0,35,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2007p24,0,0,7,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0.1,0,0,2,0,3,0,5,0,0,0,1,0,0,3,0.3,0,0,0,0,0,3,0,50,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,4,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1
r2008p1,0,2,0,0,1,0,0,0.2,5,0,0,1,0,8,0,0.2,0,4,0,0,0.5,7,4,10,2,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0.2,0,8,0,0,1,1,0,5,0,0,5,3,0,0,5,2,0,3,0,5,0,10,0,0,0,0,0,0,0,15,5,0,5,1,0,0,0,0,3,7,2,3,0,0,0,8,0,0.1,0,0,0,1,0,0,0,0
r2008p2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0.1,0,2,0,0,0,3,2,5,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0.5,0,2,0,1,0,1,0,1,0,0.5,0,0,1,0,0,0,2,1,0,2,0,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0.2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p3,0,0,20,0,0.5,0,0,0,0,0,0,8,0,0,0,0.1,0,2,0,0,2,3,0.5,1,0,0,0,0,0,0.2,0,0,0,0,20,0,0,0,0.2,0,0,0,15,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
r2008p4,0,0,8,8,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0.5,0,0,0,0,0,0,3,0,0,0,0,30,0,0.1,0,0.5,0,0.4,0.2,10,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
r2008p5,0,2,4,0,0,0,0,0.2,3,0,3.5,0,0,10,0,0.5,0,8,0,0,3,5,2,5,2,0,3,0,0.5,10,0,0,0,0,0,0,0,0.1,0,0,3,0,8,0,6,0,2,0,10,0,0,1,0,0,0,0,0,0,3,0,1,2,5,0,0,0,0,0,0.1,0,12,0,0,6,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p6,0,0.1,0,0,0,0,0,0,10,0,0,2,0,3,0,0.1,0,2,0,0,0,7,3,2,0.1,0,12,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,8,0,3,0,2,0,10,0,0,2,2,0,0,6,0.8,0,0,0,20,0,3,0,0,0,0,0,0,0,7,2,0,1,0,0,1,2,0,2,3,2,0.4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
r2008p7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,7,0,2,0,2,0,0,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.2,0,4,0,0,0,0.5,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p8,0,0,4,20,0,0,0,0,0.5,0,0,5,0,0,0,0,0,5,0,0.5,3,3,2,0,0,0,0,0,0,4,0,0,0,0,5,0,0.2,0.1,0,0,0,0,15,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,2,0,2,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p9,0,0,2,35,0,0,0,0,0,0,0,0,0.1,0,0,0,0,3,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,2,0,10,0,0,1,1,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p10,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0.2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
r2008p11,0,2,3,7,0,0,0,0,10,0,0,3,0,2,0,0.5,0,5,0,0,3,7,3,1,0,0,0,0,0.2,2,0,0,0,0,7,0,0,0,0.5,0,0,0,10,0,2,0,0,0,12,0,0,2,1,0,0,10,2,0,1,0,25,0.2,7,0,0,0,1,2,0,0,3,0,0,2,0,0,0,3,0,0.5,7,0,7,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0
r2008p12,0,1,20,5,0,0,0,0,0,0,0,2,0,0.3,0,0,0,5,0,4,0,7,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,3,2,0,4,0,2,0,0,3,2,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,7,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p13,0,0,8,5,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.2,0,0,0,0,10,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
r2008p14,0,0,10,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,30,0.1,0,0,0.5,0,20,0,0,2,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p15,0,0,1,2,0,2,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0.2,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0.5,0,3,0,3,0,4,0,0.5,0,0.1,0,0,4,0,0,0,0,1,0,1,0,35,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0
r2008p16,0,2,0.1,4,1,0,0,0.2,7,0,0,3,0,5,0,0.1,0,3,0,0,0.2,4,3,2,0.5,0,0,0,0.3,2,0,0,0,0,12,0,0,0,0.2,0,0.1,2,10,0,7,0.2,1,0,5,0,0,0.1,0,0,0,12,2,0,0,0,5,0,5,0,0,0,7,0,0,0,5,3,0,6,0,0,0.1,0.1,0,0,6,0,10,0,0,0.1,4,0.2,0,0,0,0,0,2,0,0,0
r2008p17,0,0,7,3,0,1,0,0.2,4,0,8,40,0,4,0,0,0,0.5,0,0,0,10,3,2,0,0,5,1,0.2,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,15,0,1,0.5,5,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0.5,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0.5,0,0
r2008p18,0,0,5,15,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,0.5,0,0,0,0,25,0,0,1,1,0,0,0.1,0,0,0,0,15,1,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p19,0,0,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,15,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.1,0,1,0,0,0,20,0,1,0,0,0,10,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,25,0,0,0
r2008p20,0,1,7,3,0,0,0,0,5,0,5,15,0,3,0,0.5,0,1.5,0,0,0.2,5,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,20,0,1,0,0.5,1,7,0,0,2,0.5,0,0,10,1,0,0,0,25,0,7,0,0,0,5,0,0,0,15,0.5,0,3,0,0,0,1,0,0,0,3,8,0,0,0,5,0,0,0,0,0,0,1,0,0,0
r2008p21,0.5,0,0,2,0,0,0,0.2,7,0,5,3,0,2,0.5,0,0,2,0,0,0,3,2,5,0,0,2,0,0.2,3,0,0,0,2,0,0,0,0,0,0,8,0,3,0,5,0,0,1,3,0,0,2,1,0,0,5,3,0,0,0,8,0,5,0,0,0,15,0,0,0,15,0.5,0,1,0,0,2,0.2,0,0,0,2,8,0,0,0,8,0,0.1,0,0,0,0,0,0.5,0,0
r2008p22,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0.2,0,0,0,0,15,0,7,0,2,0,10,0,0,4,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,10,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2008p23,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,65,0,0,0,0,0,0,0,3,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
r2008p24,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0.5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.5,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,50,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r2009p1,0,0.5,1,0.2,2,0,0,0.1,10,0.4,0,0.5,0.1,4,0,0,0,10,0,0.5,1,10,5,5,3,0,0,0,0,3,0,0.1,0,7,0,0,0,0,0,0,0.1,0,12,0.2,2,0.5,0.5,0,10,0,0,2,1,0,0,3,3,0,2,0,3,0,8,0,0,0,1,0,0,0,8,2,0,2,0,0.2,0,0.5,0,1,2,3,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0
r2009p2,0,0,2,0,0,0,0,0.2,0,0,0,10,0,0,0,0.1,0,7,0,0,2,2,5,5,0,0,20,0,0,15,0,0,0,0,0,0,0,0,1,0,4,0,3,0,1,0,3,0,0.1,0,0,2,0.5,0,0,0,0,0,10,0,35,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2009p3,0,0,15,3,1,0,0,0,0,0,0,7,0,0,0,0.1,0,5,0,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,35,0,0,5,1,0,0,0,0,0,2,0,0.5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
r2009p4,0,0,5,2,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,2,20,1,1,0,0,0,0,0,0,4,0,0.2,0,0,40,0,0,0,0.5,0,0.2,0,8,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r2009p5,0,1,2,0,0,0,0,0.5,5,0,5,0,0,0.5,0,0.3,0,5,0,4,5,7,3,2,3,0,3,0,1,8,0,0,0,0,0,0,0,0.2,1,0,3,0,2,0,10,0,1,0,5,0,0,6,1,0,0,3,0,0,0.5,0,0.5,0,0,0,0,0,0,0,2,0,15,0,0,3,0,0,0,1,0,5,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
r2009p6,0,1,1,0,0,0,0,0,12,0,0,0,0,2,0,0.2,0,5,0,0,0.2,5,4,1,2,0,8,0,0,4,0,0,0,0,0,0,0,0,1,0,7,0,3,0,7,0,1,0,5,0,0,4,3,0,0,2,3,0,0.1,0,35,0,3,0,0,0,0,0,0,0,5,0,0,1,0,0,0.5,2,0,3,7,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
r2009p7,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0.5,2,0,1,1,0,0,15,0,0,0.3,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,1,0,2,0,0,5,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.1,0,0,2,0,0,35,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2009p8,0,0,15,15,0,0,0,0,2,0,0,4,0,0,0,0,0,8,0,0.2,2,0.3,2,0,0,0,0,0,0,5,0,0,0,0,8,0,0.2,0,1,0,0,0,15,0,0,0,0,0,20,0,0,4,1,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2009p9,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0.5,0,0,0,0,20,0,0,0,0,0,0,0,40,0,0,0,0.5,0,40,0,0,1,0.5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2009p10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
r2009p11,0,0.5,2,2,0,0,0,0.5,15,0,0,3,0.001,5,0,0.1,0,5,0,2,0,8,3,1,0,0,0,0,0.5,5,0,0,0,0,15,0,0,0,1,0,1,0,4,0,1,0,0.5,0,15,0,0,5,2,0,0,7,0.5,0,0,0,10,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,0,0,7,0,2,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
r2009p12,0,2,15,10,0,0,0,0,0,0,0,3,0,0.3,0,0,0,7,0,4,3,5,4,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,7,0,0,1,1,0,0,0,2,0,3,0,2,3,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,2,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2009p13,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0.5,0,4,0,0.1,0,0,0,0,0,2,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0.1,15,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
r2009p14,0,0,20,3,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,1,0,0.5,0,0,0,15,3,3,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2009p15,0,0,0,1,0,1,0,4,0,2,0,8,0,0,0,0,0,5,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,3,0,2,0,3,0,7,0,2,0,10,0,0,10,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0
